id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aco_A300,tipo_do_aco_A400,espessura_da_chapa_de_aco,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientacao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
2690,796,825,2046094,2046183,100,1348,76,36,1327403,118,1353,FALSE,TRUE,40,75.62,0.88,0.43,0.9,0.01,0.24,0.9,-0.31,-0.31,1,3.13,1.04,2.58,0.1,-0.23,1,78,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2691,41,184,2835787,2835797,100,4115,29,89,460547,141,1402,FALSE,TRUE,40,77.48,0.29,0.4,0.38,0.11,0.58,0.39,-0.07,0.93,0,3.62,2.16,1.7,-0.62,-0.03,1,120,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2692,861,866,1148345,-166,100,60,14,9,8359,182,1353,FALSE,TRUE,50,78.31,0.76,0.24,0.89,0.01,0.71,1,-0.01,-0.01,1,1.78,1,0.95,0.11,0.25,0.18,151,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2693,1246,1267,902188,902203,100,35,32,6,6299,143,1650,TRUE,FALSE,69,112.67,0.2,0.19,0.05,0.02,1,0.67,-0.04,-0.04,0,1.54,1.51,0.3,-0.95,0.04,0.19,124,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2694,1273,-186,2528213,2528233,100,76,11,11,6884,111,1354,TRUE,FALSE,70,69.8,0.12,0.28,0.91,0.01,0.73,1,-0.24,-0.27,1,1.88,1.04,1.04,0.09,-0.29,0.22,82,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2695,14,-186,1729556,-166,100,81,11,10,9137,125,1690,TRUE,FALSE,60,75.3,0.2,0.3,0.8,0,0.73,1,-0.29,-0.35,1,1.91,0.9,1,0.2,-0.13,0.19,103,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2696,1043,1053,2829644,2829623,100,229,30,30,23267,126,1364,FALSE,TRUE,100,63.98,0.47,0.45,0.33,0.01,0.3,1,0.32,0.32,1,2.36,1.04,1.48,0.67,-0.23,0.65,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2697,1605,1616,1720569,1720592,100,113,16,13,7119,78,1656,TRUE,FALSE,80,82.54,0.05,0.27,1,0.01,0.81,1,0.48,0.78,0,2.05,1.11,1.11,0,-0.58,0.29,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2698,824,843,9649724,9649771,100,56,32,7,6567,141,1692,TRUE,FALSE,70,97.31,0.43,0.62,0.94,0.02,0.79,0.71,0.24,0.43,0,1.75,1.51,0.9,-0.06,0,0.26,99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2699,357,378,5303273,5303295,100,133,23,24,14874,141,1364,TRUE,FALSE,200,77.71,0.52,0.62,0.84,0.01,0.74,0.83,0.4,0.4,1,2.12,1.2,1.32,0.16,-0.17,0.5,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2700,-11,0,1786108,1786124,100,12260,588,360,1383987,141,1402,FALSE,TRUE,40,73.58,0.06,0.48,0.42,0.11,0.25,0.53,0.12,1.12,0,4.09,2.18,2.2,-0.58,-0.1,1,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2701,1110,1118,909876,-166,100,120,23,19,12235,110,1354,TRUE,FALSE,70,79.39,0.36,0.58,0.28,0.01,0.36,1,0.33,0.33,1,2.08,1.04,1.26,0.72,-0.24,0.35,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2702,7924,1333,969900,969911,100,69,11,14,8717,126,1362,FALSE,TRUE,-154,90.35,0.03,0.33,0.38,0.01,0.73,1,0.6,0.6,1,1.84,0.9,1.15,0.62,-0.23,0.23,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2703,556,564,15725189,2058016,100,-206,4,4,2274,148,1360,FALSE,TRUE,50,93.81,0.76,0.43,0.29,0,0.5,1,0.31,0.31,0,1.23,0.7,0.6,-0.71,0.02,0.14,111,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2704,-11,27,866291,866302,100,359,32,15,33379,134,1358,FALSE,TRUE,40,69.53,0,0.68,0,0.02,0.57,0.8,-0.26,-0.3,0,2.56,1.42,1.11,-0.03,-0.21,0.79,81,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2705,1075,1084,1538458,1538483,100,65,11,5,7394,118,1362,FALSE,TRUE,100,86.58,0.47,0.22,0.73,0.01,1,1,0.31,0.31,0,1.81,1.04,0.7,-0.27,-0.2,0.19,90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2706,2,11,-20,1798172,100,60,13,14,6657,116,1698,TRUE,FALSE,60,78.98,0,0.39,0.54,0,0.54,0.93,1.04,0.04,1,1.78,0.85,1.11,0.46,-0.24,0.2,856,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2707,-11,567,908650,908704,100,496,35,62,53843,132,1364,TRUE,FALSE,-154,94.43,0.03,0.42,0.39,0.01,0.44,0.82,0.01,0.01,1,2.69,1.23,1.79,0.61,-0.09,1,104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2708,-11,1231,1859633,1859616,100,42,13,8,5235,140,1360,FALSE,TRUE,50,102.95,0.28,0.44,0.62,0.01,0.85,1,-0.11,-0.11,0,1.62,0.9,0.9,-0.38,0,0.17,118,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2709,39,192,1902883,1903031,100,10941,577,348,1273434,141,-214,FALSE,TRUE,40,98.21,0.06,0.59,0.91,0.11,0.27,0.42,0.47,1.47,1,4.04,2.18,2.22,0.09,-0.1,1,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2710,-11,-186,-20,879265,100,39,6,7,4277,141,1360,FALSE,TRUE,50,70.14,0.78,0.27,0.67,0,1,0.86,-0.25,-0.25,0,1.59,0.78,0.78,-0.33,0.01,0.2,864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2711,732,-186,8693541,879265,100,705,46,62,162791,175,1387,FALSE,TRUE,100,71.59,0.91,0.6,0.27,0.01,0.32,0.98,0.46,0.46,1,2.85,1.04,1.77,0.73,0.05,1,99,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2712,4956,578,1120537,1120571,100,1812,188,121,196003,124,1360,TRUE,FALSE,-154,96.94,0.63,0.62,0.67,0.05,0.81,0.15,0.15,0.15,0,3.26,1.8,1.42,-0.33,-0.22,1,742,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2713,1643,1656,5331249,5331309,100,284,30,30,22158,86,1688,TRUE,FALSE,150,78.96,0.07,0.33,0.37,0.01,0.5,1,-0.42,-0.42,1,2.45,1.18,1.48,0.63,-0.49,0.55,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2714,-11,608,1322072,1322076,100,17,5,4,2246,135,1358,FALSE,TRUE,50,72.31,0.76,0.15,0.8,0,1,1,0.11,0.11,0,1.23,0.7,0.6,-0.2,-0.01,0.13,120,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2715,1123,1133,-20,1225405,100,54,14,11,5999,110,1364,TRUE,FALSE,60,66.37,0.38,0.46,0.73,0,0.43,1,0.16,0.31,1,1.73,0.9,1.04,0.27,-0.23,0.2,84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2716,823,831,947849,947878,100,83,13,16,6994,212,1387,FALSE,TRUE,40,81.4,0.83,0.3,0.69,0.01,0.69,0.94,0.19,1.19,1,1.92,1.04,1.2,0.31,0.59,0.3,192,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2717,1324,1330,2023127,2023150,100,119,25,26,11941,119,1353,FALSE,TRUE,70,75.88,0.03,0.33,0.35,0.01,0.44,1,0.27,0.27,1,2.08,1.04,1.42,0.65,-0.19,0.39,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2718,1321,1332,612201,-166,100,132,18,18,14997,124,1354,TRUE,FALSE,80,83.9,0.03,0.36,0.61,0.01,0.61,1,-0.18,-0.18,1,2.12,1.04,1.26,0.39,-0.27,0.33,71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2719,776,-186,1313692,1313714,100,162,23,31,17756,132,1356,TRUE,FALSE,70,81.9,0.93,0.51,0.26,0.01,0.39,1,1.04,0.04,1,2.21,1.11,1.49,0.74,-0.11,0.42,102,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2720,43,-186,-20,185588,100,169,36,39,20658,141,1374,FALSE,TRUE,40,67.84,0.06,0.55,0.59,0.02,0.42,0.78,0.59,0.59,1,2.23,1.32,1.46,0.41,0,0.47,121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2721,161,193,544375,544389,100,221,70,34,25181,143,-214,TRUE,FALSE,70,71.82,0.27,0.45,0.71,0.02,0.36,0.85,-0.15,-0.15,1,2.34,1.4,1.46,0.29,-0.02,0.94,113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2722,49,71,119716,119826,100,543,91,56,58157,119,1354,FALSE,TRUE,70,89.45,0.07,0.54,0.4,0.02,0.71,0.72,0.68,-0.32,1,2.73,1.4,1.72,0.6,-0.18,1,93,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2723,39,196,1658945,1658959,100,6294,248,136,658914,127,1358,FALSE,TRUE,40,90.33,0.06,0.4,0.39,0.12,0.79,0.54,0.44,1.44,0,3.8,2.2,1.83,-0.61,-0.19,1,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2724,1470,1488,3515903,3516104,100,2795,230,432,145129,0,-214,TRUE,FALSE,70,76.29,0.18,0.34,0.15,0.02,0.12,0.96,0.59,0.59,1,3.45,1.52,2.62,0.85,-0.23,1,900,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2725,83,93,-20,2835797,100,68,15,10,6682,118,1352,TRUE,FALSE,70,81.76,0.12,0.24,0.9,0.01,0.67,1,0,0,0,1.83,1,1,-0.1,-0.21,0.2,1029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2726,1444,1457,639361,639376,100,162,-229,-194,16217,127,1696,FALSE,TRUE,60,69.59,0.27,0.32,0.68,0.01,0.72,1,0.51,0.83,1,2.21,1.11,1.28,0.32,-0.2,0.41,74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2727,1822,194,1424299,1424367,100,11510,634,-194,1361903,141,1402,FALSE,TRUE,-154,79.46,0.06,0.51,0.38,0.11,0.25,0.44,0.4,1.4,1,4.06,2.18,2.21,0.62,-0.09,1,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2728,10,24,4790605,-166,100,223,-229,32,24463,134,1687,FALSE,TRUE,100,91.05,0.05,0.32,0.4,0.01,0.38,1,0.28,0.49,1,2.35,1.04,1.51,0.6,-0.11,0.65,1207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2729,693,710,639490,639507,100,63,14,7,7043,110,1346,FALSE,TRUE,40,96.68,0.62,0.27,0.59,0.01,0.79,0.86,-0.15,-0.15,0,1.8,1.04,0.78,-0.41,-0.25,0.26,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2730,41,214,1505915,-166,100,6515,244,108,683149,124,1358,FALSE,TRUE,40,78.74,0.06,0.45,0.38,0.13,0.72,0.47,0.37,1.37,0,3.81,2.24,1.81,-0.62,-0.2,1,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2731,345,362,808169,808480,100,263,37,42,23697,127,1687,FALSE,TRUE,40,76.86,0.51,0.43,0.36,0.01,0.36,1,0.51,0.51,1,2.42,1.18,1.45,0.64,-0.15,0.6,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2732,1057,1069,3437537,639376,100,114,16,12,12693,132,1360,TRUE,FALSE,300,65.64,0.41,0.26,0.75,0.01,0.75,1,0.37,0.62,1,2.06,1.08,1.08,0.25,-0.15,0.26,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2733,733,740,1126672,1126680,100,59,10,8,5712,127,-214,TRUE,FALSE,100,74.02,0.81,0.28,0.89,0.01,0.9,1,-0.26,-0.26,0,1.77,0.95,0.9,-0.11,-0.25,0.18,82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2734,519,528,1319063,1319076,100,12,6,4,13904,0,-214,FALSE,TRUE,50,79.32,0.86,0.33,0.67,0,1,1,-0.13,-0.12,0,1.08,0.78,0.6,-0.33,-0.2,0.14,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2735,6,17,17684827,2488541,100,140,13,22,12773,125,1687,TRUE,FALSE,200,78.26,0.01,0.25,0.61,0.01,0.85,0.82,-0.16,-0.16,1,2.15,1.04,1.26,0.39,-0.12,0.33,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2736,1677,1686,3467552,3467567,100,62,12,11,4642,87,1692,TRUE,FALSE,70,74.33,0,0.33,0.82,0.01,0.75,1,-0.1,-0.1,1,1.79,0.95,1.04,0.18,-0.53,0.21,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2737,1254,1259,1915213,-166,100,18,7,5,2370,126,1358,FALSE,TRUE,50,91.87,0.15,0.36,0.83,0,0.86,1,0.1,0.1,0,1.26,0.78,0.7,-0.17,-0.07,0.14,101,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2738,41,214,11741476,11741833,100,7327,705,425,788714,140,1398,FALSE,TRUE,40,84.14,0.87,0.45,0.08,0.12,0.94,0.14,0.47,1.47,0,3.85,2.23,1.88,-0.92,-0.11,1,41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2739,1287,1299,159043,159085,100,170,19,23,18052,126,1364,FALSE,TRUE,40,78.34,0.16,0.35,0.52,0.01,0.58,1,0.26,0.26,1,2.23,1.04,1.36,0.48,-0.13,0.42,96,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2740,39,214,1992137,1992062,100,6998,222,119,724819,124,1358,FALSE,TRUE,40,86.84,0.06,0.44,0.42,0.13,0.79,0.52,0.12,1.12,0,3.85,2.24,1.88,-0.58,-0.19,1,875,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2741,893,902,2519944,2519955,100,82,14,11,8388,133,1356,TRUE,FALSE,120,79.74,0.84,0.25,0.82,0.01,0.79,1,0.08,0.19,1,1.91,1.04,1.04,0.18,-0.21,0.21,65,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2742,41,-186,1601728,-166,100,6426,276,127,670952,126,1358,FALSE,TRUE,40,95.52,0.06,0.47,0.39,0.13,0.64,0.54,0.17,0.32,0,3.81,2.25,1.83,-0.61,-0.19,1,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2743,-11,884,5877663,5877670,100,114,36,23,12173,118,1396,FALSE,TRUE,40,72.05,0.89,0.57,0.44,0.01,0.53,0.68,0.16,0.31,0,2.06,1.3,1.2,-0.56,0,0.51,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2744,808,816,679386,679391,100,53,12,10,5857,126,1358,TRUE,FALSE,300,83.28,0.81,0.35,0.8,0.01,0.75,1,0.31,0.54,1,1.72,0.95,1,0.2,-0.16,0.19,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2745,1067,-186,104136555,-166,100,121,13,20,15526,140,1360,FALSE,TRUE,40,58.74,0.79,0.42,0.45,0.01,0.69,1,-0.09,-0.09,1,2.08,0.95,1.3,0.55,-0.01,0.31,113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2746,1588,1602,2277670,2277688,100,-206,58,60,0,116,1687,FALSE,TRUE,150,76.08,0.13,0.53,0.34,0.01,0.24,0.98,0.07,0.07,1,2.7,1.15,1.78,0.66,-0.19,0.98,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2747,1580,1590,2926253,2926336,100,-206,14,-194,0,127,-214,TRUE,FALSE,70,81.52,0.22,0.27,0.65,0.01,0.56,1,0.65,-0.35,1,2.12,1.08,1.23,0.35,-0.2,0.26,93,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2748,545,-186,3980733,3980769,100,979,131,-194,118187,132,1364,FALSE,TRUE,40,76.79,0.52,0.48,0.58,0.07,0.64,0.57,0.12,0.12,0,2.99,1.68,1.91,-0.42,-0.1,1,107,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2749,1324,1330,1566617,1566638,100,147,15,20,16908,132,1352,FALSE,TRUE,40,68.95,0.03,0.3,0.25,0,0.4,1,-0.06,-0.06,1,2.17,0.78,1.2,0.75,-0.08,0.32,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2750,1105,212,713788,714056,100,11271,578,322,1297285,126,1402,FALSE,TRUE,-154,73.06,0.06,0.83,0.94,0.12,0.61,0.52,0.53,1.53,0,4.05,2.23,2.22,-0.06,-0.11,1,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2751,1192,1210,435871,435870,100,49,-229,8,6593,143,1658,FALSE,TRUE,100,69.94,0.12,0.41,0.88,0.01,0.45,0.75,0.47,0.47,1,1.69,1,0.78,0.13,0,0.21,111,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2752,1163,1172,1689271,1689336,100,61,18,8,6913,134,1692,TRUE,FALSE,70,78.81,0.4,0.54,0.42,0.01,0.88,0.83,-0.14,-0.14,0,1.79,1.18,0.85,-0.58,-0.1,0.19,101,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2753,-11,844,1292303,1292303,100,17,5,-194,2181,151,1356,FALSE,TRUE,50,87.85,0.81,0.5,0.8,0,1,1,-0.75,-1.02,0,1.23,0.7,0.6,-0.2,0.01,0.14,125,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2754,39,194,2056310,2056391,100,6277,198,142,688430,126,1358,FALSE,TRUE,40,76.53,0.06,0.39,0.39,0.12,0.75,0.51,-0.02,0.98,0,3.79,2.2,1.83,-0.61,-0.18,1,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2755,733,740,-20,2430797,100,114,12,12,11469,126,1687,FALSE,TRUE,70,98.09,0.73,0.24,0.85,0.01,0.67,1,-0.14,-0.14,1,2.06,0.85,1.08,0.15,-0.16,0.26,91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2756,39,58,1701480,1701528,100,78,13,-194,8605,132,-214,TRUE,FALSE,70,82.29,0.08,0.44,0.91,0.01,0.79,1,0.06,0.06,0,1.89,1.04,1.04,-0.09,-0.13,0.22,91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2757,4285,768,5106899,-166,100,126,-229,16,14618,126,1627,FALSE,TRUE,-154,59.51,0.49,0.36,0.52,0.01,0.74,0.94,-0.23,-0.23,0,2.1,1.34,1.11,-0.48,-0.12,0.52,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2758,41,194,2119822,2119881,100,5702,228,137,617708,135,1402,FALSE,TRUE,40,83.33,0.06,0.34,0.36,0.11,0.67,0.49,0.01,0.09,0,3.76,2.19,1.75,-0.64,-0.18,1,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2759,625,636,1599135,1599173,100,733,83,-194,81625,133,1687,FALSE,TRUE,100,79.5,0.91,0.37,0.08,0.01,0.15,1,0.19,0.19,1,2.87,1.08,2.03,0.92,-0.11,1,97,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2760,11998,1420,163711,163725,100,-206,15,10,8943,127,1356,TRUE,FALSE,-154,93.77,0.55,0.3,0.71,0.01,0.93,1,1.19,0.19,0,1.89,1.15,1,-0.29,0,0.25,61,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2761,81,-186,7325485,-166,100,4364,-229,88,479531,127,1360,FALSE,TRUE,40,79.83,0.11,0.36,0.39,0.1,0.82,0.53,-0.24,0.76,0,3.64,2.15,1.76,-0.61,-0.15,1,83,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2762,159,176,2922516,2922536,100,201,73,36,23925,143,1356,FALSE,TRUE,40,77.47,0.24,0.5,0.36,0.02,0.41,0.78,1.27,0.27,0,2.3,1.43,1.45,-0.64,0,0.79,119,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2763,39,212,2751455,2751522,100,6059,271,138,626586,127,1358,FALSE,TRUE,40,100.73,0.06,0.42,0.34,0.13,0.63,0.46,0.1,0.22,0,3.79,2.23,1.81,-0.66,-0.18,1,39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2764,557,570,800963,800972,100,51,12,9,5546,140,1690,TRUE,FALSE,70,58.94,0.67,0.3,0.82,0.01,0.92,1,0.08,0.08,0,1.71,1.04,0.95,-0.18,-0.14,0.21,90,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2765,1613,1627,4379334,4379367,100,85,19,14,9016,86,1692,TRUE,FALSE,70,76.56,0.06,0.32,0.57,0.01,0.79,0.93,0.25,0.25,1,1.93,1.18,1.15,0.43,-0.49,0.22,42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2766,902,936,1658742,1658769,100,129,18,17,15000,124,1666,TRUE,FALSE,100,82.66,0.81,0.25,0.71,0.01,0.94,1,-0.01,-0.01,1,2.11,1.23,1.23,0.29,-0.17,0.34,88,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2767,795,802,3029617,3029632,100,67,20,17,8586,133,1360,FALSE,TRUE,40,76.01,0.92,0.23,0.47,0.01,0.45,1,0.14,0.14,1,1.83,0.95,1.23,0.53,-0.05,0.29,832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2768,127,136,90910,90937,100,101,14,14,11431,127,1692,FALSE,TRUE,60,58.99,0.16,0.51,0.71,0.01,0.71,1,-0.15,-0.15,1,2,1,1.15,0.29,-0.1,0.25,104,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2769,320,329,9754896,-166,100,57,17,10,6884,126,1360,TRUE,FALSE,100,84.04,0.47,0.4,1,0.01,0.65,1,-0.06,-0.06,0,1.76,1.04,1,0,-0.19,0.2,89,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2770,1705,1713,11499942,11499957,100,104,11,13,11922,133,1688,TRUE,FALSE,70,75.42,0.04,0.38,0.74,0.01,1,0.85,-0.06,-0.06,1,2.02,1.04,1.11,0.26,-0.08,0.26,95,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2771,1644,1661,1005865,1005895,100,263,27,27,24807,126,1692,TRUE,FALSE,80,78.64,0.07,0.47,0.2,0.01,0.74,1,-0.22,-0.22,1,2.42,1.3,1.4,0.8,-0.19,0.71,91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2772,804,808,564704,564721,100,12,6,4,1528,134,1358,FALSE,TRUE,50,92.59,0.81,0.2,0.8,0,0.83,1,-0.05,-0.05,0,1.08,0.7,0.6,-0.2,-0.01,0.13,110,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2773,1252,1276,844714,844903,100,209,37,31,23267,126,1394,FALSE,TRUE,220,83.04,0.06,0.31,0.8,0.01,0.34,0.97,-0.46,-0.46,1,2.32,1.15,1.49,0.2,-0.19,0.58,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2774,1579,1592,439180,439212,100,501,43,50,41622,127,1696,FALSE,TRUE,90,73.8,0.05,0.34,0.33,0.01,0.34,1,-0.15,-0.15,1,2.7,1.11,1.7,0.67,-0.22,0.93,59,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2775,39,194,587412,-166,100,13203,821,539,1585785,141,1400,FALSE,TRUE,40,83.94,0.06,0.53,0.88,0.11,0.23,0.37,-0.09,0.91,1,4.12,2.19,2.24,0.12,-0.09,1,37,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
2776,1448,1466,116120,116370,100,787,91,105,85268,124,1627,FALSE,TRUE,40,75.76,0.18,0.59,0.11,0.01,0.23,0.98,-0.1,-0.07,1,2.9,1.28,2.01,0.89,-0.23,1,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2777,-11,125,-20,2673616,100,113,19,15,12773,123,1358,TRUE,FALSE,70,76.96,0.12,0.48,0.6,0.01,0.63,0.87,0.93,-0.07,1,2.05,1.08,1.18,0.4,-0.17,0.4,90,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2778,-11,1334,1084661,1084680,100,247,17,22,26213,126,1362,FALSE,TRUE,40,87.57,0.01,0.32,0.64,0.01,0.69,1,-0.02,-0.02,1,2.39,1.04,1.34,0.36,-0.24,0.6,65,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2779,1565,1583,5682513,-166,100,5702,126,201,516343,124,1666,FALSE,TRUE,40,73.58,0.1,0.44,0.23,0.01,0.4,0.99,0.14,0.14,1,3.76,1.2,2.31,0.77,-0.37,1,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2780,1300,1304,1250608,1250629,100,119,19,32,19139,126,1373,FALSE,TRUE,40,85.62,0.07,0.44,0.27,0.01,0.26,0.97,0.27,0.47,1,2.08,0.9,1.51,0.73,-0.1,0.45,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2781,889,921,620622,620684,100,981,109,58,1339579,135,1360,FALSE,TRUE,40,77.7,0.64,0.67,0.05,0.07,0.97,0.13,0.22,0.41,0,2.99,1.87,1.26,-0.95,-0.03,1,119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2782,1578,1592,328431,328453,100,463,79,51,47440,124,1627,FALSE,TRUE,40,74.92,0.08,0.42,0.66,0.02,0.34,0.93,-0.36,-0.36,1,2.66,1.43,1.69,0.34,-0.18,0.97,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2783,1448,1468,40376171,5367377,100,-206,27,29,0,116,1626,TRUE,FALSE,70,74.96,0.24,0.45,0.52,0.01,0.45,0.93,-0.31,-0.31,1,2.39,1.15,1.43,0.48,-0.24,0.62,86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2784,1085,1098,508236,508253,100,-206,42,17,0,118,1688,TRUE,FALSE,70,73.86,0.04,0.53,0.64,0.01,0.46,0.94,-0.15,-0.15,1,2.16,1.11,1.23,0.36,-0.25,0.45,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2785,39,215,20105087,2957336,100,-206,-229,387,996980,141,1400,FALSE,TRUE,40,80.89,0.06,0.59,0.97,0.13,0.27,0.42,-0.11,0.89,0,3.92,2.25,2.22,-0.03,-0.1,1,37,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
